srcStateName,srcYear,TRU,Country,YearCode,StateCode,Year,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Assam,2004-05,Rural,India,2004,18,"Calendar Year (Jan - Dec), 2004",ASSAM,26807034,,,13678989,,,13128045,,,5420877,,,,,5082897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2004-05,Urban,India,2004,18,"Calendar Year (Jan - Dec), 2004",ASSAM,4398542,,,2260454,,,2138088,,,985594,,,,,125988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2009-10,Rural,India,2009,18,"Calendar Year (Jan - Dec), 2009",ASSAM,26807034,,,13678989,,,13128045,,,5420877,,,,,5082897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2009-10,Urban,India,2009,18,"Calendar Year (Jan - Dec), 2009",ASSAM,4398542,,,2260454,,,2138088,,,985594,,,,,125988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2011-12,Rural,India,2011,18,"Calendar Year (Jan - Dec), 2011",ASSAM,26807034,,,13678989,,,13128045,,,5420877,,,,,5082897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2011-12,Urban,India,2011,18,"Calendar Year (Jan - Dec), 2011",ASSAM,4398542,,,2260454,,,2138088,,,985594,,,,,125988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2017-18,Rural,India,2017,18,"Calendar Year (Jan - Dec), 2017",ASSAM,26807034,,,13678989,,,13128045,,,5420877,,,,,5082897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2017-18,Urban,India,2017,18,"Calendar Year (Jan - Dec), 2017",ASSAM,4398542,,,2260454,,,2138088,,,985594,,,,,125988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2018-19,Rural,India,2018,18,"Calendar Year (Jan - Dec), 2018",ASSAM,26807034,,,13678989,,,13128045,,,5420877,,,,,5082897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Assam,2018-19,Urban,India,2018,18,"Calendar Year (Jan - Dec), 2018",ASSAM,4398542,,,2260454,,,2138088,,,985594,,,,,125988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1993-94,Rural,India,1993,10,"Calendar Year (Jan - Dec), 1993",BIHAR,92341436,,,48073850,,,44267586,,,16862940,,,,,9066576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1993-94,Urban,India,1993,10,"Calendar Year (Jan - Dec), 1993",BIHAR,11758016,,,6204307,,,5553709,,,2050625,,,,,232472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1999-00,Rural,India,1999,10,"Calendar Year (Jan - Dec), 1999",BIHAR,92341436,,,48073850,,,44267586,,,16862940,,,,,9066576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,1999-00,Urban,India,1999,10,"Calendar Year (Jan - Dec), 1999",BIHAR,11758016,,,6204307,,,5553709,,,2050625,,,,,232472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2004-05,Rural,India,2004,10,"Calendar Year (Jan - Dec), 2004",BIHAR,92341436,,,48073850,,,44267586,,,16862940,,,,,9066576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2004-05,Urban,India,2004,10,"Calendar Year (Jan - Dec), 2004",BIHAR,11758016,,,6204307,,,5553709,,,2050625,,,,,232472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2009-10,Rural,India,2009,10,"Calendar Year (Jan - Dec), 2009",BIHAR,92341436,,,48073850,,,44267586,,,16862940,,,,,9066576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2009-10,Urban,India,2009,10,"Calendar Year (Jan - Dec), 2009",BIHAR,11758016,,,6204307,,,5553709,,,2050625,,,,,232472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2011-12,Rural,India,2011,10,"Calendar Year (Jan - Dec), 2011",BIHAR,92341436,,,48073850,,,44267586,,,16862940,,,,,9066576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2011-12,Urban,India,2011,10,"Calendar Year (Jan - Dec), 2011",BIHAR,11758016,,,6204307,,,5553709,,,2050625,,,,,232472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2017-18,Rural,India,2017,10,"Calendar Year (Jan - Dec), 2017",BIHAR,92341436,,,48073850,,,44267586,,,16862940,,,,,9066576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2017-18,Urban,India,2017,10,"Calendar Year (Jan - Dec), 2017",BIHAR,11758016,,,6204307,,,5553709,,,2050625,,,,,232472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,Rural,India,2018,10,"Calendar Year (Jan - Dec), 2018",BIHAR,92341436,,,48073850,,,44267586,,,16862940,,,,,9066576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bihar,2018-19,Urban,India,2018,10,"Calendar Year (Jan - Dec), 2018",BIHAR,11758016,,,6204307,,,5553709,,,2050625,,,,,232472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1993-94,Rural,India,1993,4,"Calendar Year (Jan - Dec), 1993",CHANDIGARH,28991,,,17150,,,11841,,,7140,,,,,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1993-94,Urban,India,1993,4,"Calendar Year (Jan - Dec), 1993",CHANDIGARH,1026459,,,563513,,,462946,,,234033,,,,,10953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1999-00,Rural,India,1999,4,"Calendar Year (Jan - Dec), 1999",CHANDIGARH,28991,,,17150,,,11841,,,7140,,,,,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,1999-00,Urban,India,1999,4,"Calendar Year (Jan - Dec), 1999",CHANDIGARH,1026459,,,563513,,,462946,,,234033,,,,,10953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2004-05,Rural,India,2004,4,"Calendar Year (Jan - Dec), 2004",CHANDIGARH,28991,,,17150,,,11841,,,7140,,,,,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2004-05,Urban,India,2004,4,"Calendar Year (Jan - Dec), 2004",CHANDIGARH,1026459,,,563513,,,462946,,,234033,,,,,10953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2009-10,Rural,India,2009,4,"Calendar Year (Jan - Dec), 2009",CHANDIGARH,28991,,,17150,,,11841,,,7140,,,,,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2009-10,Urban,India,2009,4,"Calendar Year (Jan - Dec), 2009",CHANDIGARH,1026459,,,563513,,,462946,,,234033,,,,,10953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2011-12,Rural,India,2011,4,"Calendar Year (Jan - Dec), 2011",CHANDIGARH,28991,,,17150,,,11841,,,7140,,,,,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2011-12,Urban,India,2011,4,"Calendar Year (Jan - Dec), 2011",CHANDIGARH,1026459,,,563513,,,462946,,,234033,,,,,10953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2017-18,Rural,India,2017,4,"Calendar Year (Jan - Dec), 2017",CHANDIGARH,28991,,,17150,,,11841,,,7140,,,,,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2017-18,Urban,India,2017,4,"Calendar Year (Jan - Dec), 2017",CHANDIGARH,1026459,,,563513,,,462946,,,234033,,,,,10953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2018-19,Rural,India,2018,4,"Calendar Year (Jan - Dec), 2018",CHANDIGARH,28991,,,17150,,,11841,,,7140,,,,,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chandigarh,2018-19,Urban,India,2018,4,"Calendar Year (Jan - Dec), 2018",CHANDIGARH,1026459,,,563513,,,462946,,,234033,,,,,10953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1993-94,Rural,India,1993,22,"Calendar Year (Jan - Dec), 1993",CHHATTISGARH,19607961,,,9797426,,,9810535,,,4365568,,,,,9342504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1993-94,Urban,India,1993,22,"Calendar Year (Jan - Dec), 1993",CHHATTISGARH,5937237,,,3035469,,,2901768,,,1285156,,,,,324772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1999-00,Rural,India,1999,22,"Calendar Year (Jan - Dec), 1999",CHHATTISGARH,19607961,,,9797426,,,9810535,,,4365568,,,,,9342504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,1999-00,Urban,India,1999,22,"Calendar Year (Jan - Dec), 1999",CHHATTISGARH,5937237,,,3035469,,,2901768,,,1285156,,,,,324772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,2004-05,Rural,India,2004,22,"Calendar Year (Jan - Dec), 2004",CHHATTISGARH,19607961,,,9797426,,,9810535,,,4365568,,,,,9342504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,2004-05,Urban,India,2004,22,"Calendar Year (Jan - Dec), 2004",CHHATTISGARH,5937237,,,3035469,,,2901768,,,1285156,,,,,324772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,2009-10,Rural,India,2009,22,"Calendar Year (Jan - Dec), 2009",CHHATTISGARH,19607961,,,9797426,,,9810535,,,4365568,,,,,9342504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,2009-10,Urban,India,2009,22,"Calendar Year (Jan - Dec), 2009",CHHATTISGARH,5937237,,,3035469,,,2901768,,,1285156,,,,,324772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,2011-12,Rural,India,2011,22,"Calendar Year (Jan - Dec), 2011",CHHATTISGARH,19607961,,,9797426,,,9810535,,,4365568,,,,,9342504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,2011-12,Urban,India,2011,22,"Calendar Year (Jan - Dec), 2011",CHHATTISGARH,5937237,,,3035469,,,2901768,,,1285156,,,,,324772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,2017-18,Rural,India,2017,22,"Calendar Year (Jan - Dec), 2017",CHHATTISGARH,19607961,,,9797426,,,9810535,,,4365568,,,,,9342504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,2017-18,Urban,India,2017,22,"Calendar Year (Jan - Dec), 2017",CHHATTISGARH,5937237,,,3035469,,,2901768,,,1285156,,,,,324772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,2018-19,Rural,India,2018,22,"Calendar Year (Jan - Dec), 2018",CHHATTISGARH,19607961,,,9797426,,,9810535,,,4365568,,,,,9342504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Chhattisgarh,2018-19,Urban,India,2018,22,"Calendar Year (Jan - Dec), 2018",CHHATTISGARH,5937237,,,3035469,,,2901768,,,1285156,,,,,324772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Dadra & Nagar Haveli,1993-94,Rural,India,1993,38,"Calendar Year (Jan - Dec), 1993",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,1993-94,Urban,India,1993,38,"Calendar Year (Jan - Dec), 1993",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,1999-00,Rural,India,1999,38,"Calendar Year (Jan - Dec), 1999",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,1999-00,Urban,India,1999,38,"Calendar Year (Jan - Dec), 1999",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,2004-05,Rural,India,2004,38,"Calendar Year (Jan - Dec), 2004",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,2004-05,Urban,India,2004,38,"Calendar Year (Jan - Dec), 2004",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,2009-10,Rural,India,2009,38,"Calendar Year (Jan - Dec), 2009",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,2009-10,Urban,India,2009,38,"Calendar Year (Jan - Dec), 2009",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,2011-12,Rural,India,2011,38,"Calendar Year (Jan - Dec), 2011",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,2011-12,Urban,India,2011,38,"Calendar Year (Jan - Dec), 2011",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,2017-18,Rural,India,2017,38,"Calendar Year (Jan - Dec), 2017",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,2017-18,Urban,India,2017,38,"Calendar Year (Jan - Dec), 2017",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,2018-19,Rural,India,2018,38,"Calendar Year (Jan - Dec), 2018",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Dadra & Nagar Haveli,2018-19,Urban,India,2018,38,"Calendar Year (Jan - Dec), 2018",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,343446,,,213361,,,130085,,,88576,,,,,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
Daman & Diu,1993-94,Rural,India,1993,38,"Calendar Year (Jan - Dec), 1993",THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,243510,,,130700,,,112810,,,48838,,,,,49157.62890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,1.00000000000000000000,0.50000000000000000000,,,,,,,,,1,0.5
