srcYear,srcStateName,Country,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,YearCode,Year,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
2004,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2004,"Financial Year (Apr - Mar), 2004",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2005,"Financial Year (Apr - Mar), 2005",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2006,"Financial Year (Apr - Mar), 2006",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2007,"Financial Year (Apr - Mar), 2007",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2008,"Financial Year (Apr - Mar), 2008",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2009,"Financial Year (Apr - Mar), 2009",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2010,"Financial Year (Apr - Mar), 2010",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2011,"Financial Year (Apr - Mar), 2011",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2012,"Financial Year (Apr - Mar), 2012",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2013,"Financial Year (Apr - Mar), 2013",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2014,"Financial Year (Apr - Mar), 2014",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2015,"Financial Year (Apr - Mar), 2015",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2016,"Financial Year (Apr - Mar), 2016",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2017,"Financial Year (Apr - Mar), 2017",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2018,"Financial Year (Apr - Mar), 2018",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2019,"Financial Year (Apr - Mar), 2019",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2020,"Financial Year (Apr - Mar), 2020",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Manipur,India,14,MANIPUR,2855794,834154,2021640,1438586,411702,1026884,1417208,422452,2021,"Financial Year (Apr - Mar), 2021",994756,557859,172339,385520,18024,175742,193766.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2004,"Financial Year (Apr - Mar), 2004",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2005,"Financial Year (Apr - Mar), 2005",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2006,"Financial Year (Apr - Mar), 2006",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2007,"Financial Year (Apr - Mar), 2007",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2008,"Financial Year (Apr - Mar), 2008",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2009,"Financial Year (Apr - Mar), 2009",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2010,"Financial Year (Apr - Mar), 2010",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2011,"Financial Year (Apr - Mar), 2011",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2012,"Financial Year (Apr - Mar), 2012",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2013,"Financial Year (Apr - Mar), 2013",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2014,"Financial Year (Apr - Mar), 2014",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2015,"Financial Year (Apr - Mar), 2015",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2016,"Financial Year (Apr - Mar), 2016",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2017,"Financial Year (Apr - Mar), 2017",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2018,"Financial Year (Apr - Mar), 2018",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2019,"Financial Year (Apr - Mar), 2019",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2020,"Financial Year (Apr - Mar), 2020",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Mizoram,India,15,MIZORAM,1097206,571771,525435,555339,286204,269135,541867,285567,2021,"Financial Year (Apr - Mar), 2021",256300,222853,117041,105812,86600,,86600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2004,"Financial Year (Apr - Mar), 2004",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2005,"Financial Year (Apr - Mar), 2005",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2006,"Financial Year (Apr - Mar), 2006",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2007,"Financial Year (Apr - Mar), 2007",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2008,"Financial Year (Apr - Mar), 2008",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2009,"Financial Year (Apr - Mar), 2009",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2010,"Financial Year (Apr - Mar), 2010",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2011,"Financial Year (Apr - Mar), 2011",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2012,"Financial Year (Apr - Mar), 2012",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2013,"Financial Year (Apr - Mar), 2013",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2014,"Financial Year (Apr - Mar), 2014",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2015,"Financial Year (Apr - Mar), 2015",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2016,"Financial Year (Apr - Mar), 2016",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2017,"Financial Year (Apr - Mar), 2017",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2018,"Financial Year (Apr - Mar), 2018",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2019,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2019,"Financial Year (Apr - Mar), 2019",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2020,"Financial Year (Apr - Mar), 2020",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,Tripura,India,16,TRIPURA,3673917,961453,2712464,1874376,487203,1387173,1799541,474250,2021,"Financial Year (Apr - Mar), 2021",1325291,855556,238974,616582,39184,1.00031e+06,1039494.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2004,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2004,"Financial Year (Apr - Mar), 2004",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2005,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2005,"Financial Year (Apr - Mar), 2005",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2006,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2006,"Financial Year (Apr - Mar), 2006",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2007,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2007,"Financial Year (Apr - Mar), 2007",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2008,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2008,"Financial Year (Apr - Mar), 2008",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2009,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2009,"Financial Year (Apr - Mar), 2009",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2010,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2010,"Financial Year (Apr - Mar), 2010",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2011,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2011,"Financial Year (Apr - Mar), 2011",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2012,"Financial Year (Apr - Mar), 2012",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2013,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2013,"Financial Year (Apr - Mar), 2013",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2014,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2014,"Financial Year (Apr - Mar), 2014",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2015,"Financial Year (Apr - Mar), 2015",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2016,"Financial Year (Apr - Mar), 2016",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017,Meghalaya,India,17,MEGHALAYA,2966889,595450,2371439,1491832,297572,1194260,1475057,297878,2017,"Financial Year (Apr - Mar), 2017",1177179,548059,117486,430573,28289,,28289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
